,attack_sucess_1,attack_sucess_2,total_dmg,avg_dmg,attack_crit_status_1,attack_crit_status_2,build_name,build_level,target_ac,encounter_num,ancestry,class_build
1,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,23,1,dwarf,barbarian
2,0.4,0.2,22.0,4.4,0.0,0.2,dwarf barbarian strength,1,23,2,dwarf,barbarian
3,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,23,3,dwarf,barbarian
4,0.0,0.2,12.0,2.4,0.0,0.2,dwarf barbarian strength,1,23,4,dwarf,barbarian
5,0.2,0.0,7.0,1.4,0.0,0.0,dwarf barbarian strength,1,23,5,dwarf,barbarian
6,0.2,0.0,4.0,0.8,0.0,0.0,dwarf barbarian strength,1,23,6,dwarf,barbarian
7,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,23,7,dwarf,barbarian
8,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,23,8,dwarf,barbarian
9,0.0,0.2,9.0,1.8,0.0,0.2,dwarf barbarian strength,1,23,9,dwarf,barbarian
10,0.4,0.0,23.0,4.6,0.0,0.0,dwarf barbarian strength,1,23,10,dwarf,barbarian
11,0.2,0.6,43.0,8.6,0.0,0.6,dwarf barbarian strength,1,23,11,dwarf,barbarian
12,0.2,0.2,20.0,4.0,0.0,0.2,dwarf barbarian strength,1,23,12,dwarf,barbarian
13,0.2,0.0,5.0,1.0,0.0,0.0,dwarf barbarian strength,1,23,13,dwarf,barbarian
14,0.2,0.2,20.0,4.0,0.0,0.2,dwarf barbarian strength,1,23,14,dwarf,barbarian
15,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,23,15,dwarf,barbarian
16,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,23,16,dwarf,barbarian
17,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,23,17,dwarf,barbarian
18,0.0,0.2,26.0,5.2,0.0,0.2,dwarf barbarian strength,1,23,18,dwarf,barbarian
19,0.2,0.0,3.0,0.6,0.0,0.0,dwarf barbarian strength,1,23,19,dwarf,barbarian
0,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,24,0,dwarf,barbarian
1,0.0,0.4,25.0,5.0,0.0,0.4,dwarf barbarian strength,1,24,1,dwarf,barbarian
2,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,24,2,dwarf,barbarian
3,0.4,0.0,18.0,3.6,0.0,0.0,dwarf barbarian strength,1,24,3,dwarf,barbarian
4,0.2,0.2,13.0,2.6,0.0,0.2,dwarf barbarian strength,1,24,4,dwarf,barbarian
5,0.2,0.0,3.0,0.6,0.0,0.0,dwarf barbarian strength,1,24,5,dwarf,barbarian
6,0.0,0.2,7.0,1.4,0.0,0.2,dwarf barbarian strength,1,24,6,dwarf,barbarian
7,0.6,0.0,13.0,2.6,0.0,0.0,dwarf barbarian strength,1,24,7,dwarf,barbarian
8,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,24,8,dwarf,barbarian
9,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,24,9,dwarf,barbarian
10,0.0,0.2,10.0,2.0,0.0,0.2,dwarf barbarian strength,1,24,10,dwarf,barbarian
11,0.0,0.2,8.0,1.6,0.0,0.2,dwarf barbarian strength,1,24,11,dwarf,barbarian
12,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,24,12,dwarf,barbarian
13,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,24,13,dwarf,barbarian
14,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,24,14,dwarf,barbarian
15,0.0,0.4,33.0,6.6,0.0,0.4,dwarf barbarian strength,1,24,15,dwarf,barbarian
16,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,24,16,dwarf,barbarian
17,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,24,17,dwarf,barbarian
18,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,24,18,dwarf,barbarian
19,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,24,19,dwarf,barbarian
0,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,25,0,dwarf,barbarian
1,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,25,1,dwarf,barbarian
2,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,25,2,dwarf,barbarian
3,0.2,0.0,8.0,1.6,0.2,0.0,dwarf barbarian strength,1,25,3,dwarf,barbarian
4,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,25,4,dwarf,barbarian
5,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,25,5,dwarf,barbarian
6,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,25,6,dwarf,barbarian
7,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,25,7,dwarf,barbarian
8,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,25,8,dwarf,barbarian
9,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,25,9,dwarf,barbarian
10,0.4,0.0,20.0,4.0,0.4,0.0,dwarf barbarian strength,1,25,10,dwarf,barbarian
11,0.6,0.0,34.0,6.8,0.6,0.0,dwarf barbarian strength,1,25,11,dwarf,barbarian
12,0.2,0.0,11.0,2.2,0.2,0.0,dwarf barbarian strength,1,25,12,dwarf,barbarian
13,0.2,0.2,13.0,2.6,0.2,0.2,dwarf barbarian strength,1,25,13,dwarf,barbarian
14,0.2,0.0,20.0,4.0,0.2,0.0,dwarf barbarian strength,1,25,14,dwarf,barbarian
15,0.0,0.2,8.0,1.6,0.0,0.2,dwarf barbarian strength,1,25,15,dwarf,barbarian
16,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,25,16,dwarf,barbarian
17,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,25,17,dwarf,barbarian
18,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,25,18,dwarf,barbarian
19,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,25,19,dwarf,barbarian
0,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,26,0,dwarf,barbarian
1,0.2,0.2,24.0,4.8,0.2,0.2,dwarf barbarian strength,1,26,1,dwarf,barbarian
2,0.2,0.2,16.0,3.2,0.2,0.2,dwarf barbarian strength,1,26,2,dwarf,barbarian
3,0.0,0.2,18.0,3.6,0.0,0.2,dwarf barbarian strength,1,26,3,dwarf,barbarian
4,0.0,0.2,18.0,3.6,0.0,0.2,dwarf barbarian strength,1,26,4,dwarf,barbarian
5,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,26,5,dwarf,barbarian
6,0.0,0.2,8.0,1.6,0.0,0.2,dwarf barbarian strength,1,26,6,dwarf,barbarian
7,0.2,0.0,11.0,2.2,0.2,0.0,dwarf barbarian strength,1,26,7,dwarf,barbarian
8,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,26,8,dwarf,barbarian
9,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,26,9,dwarf,barbarian
10,0.2,0.0,11.0,2.2,0.2,0.0,dwarf barbarian strength,1,26,10,dwarf,barbarian
11,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,26,11,dwarf,barbarian
12,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,26,12,dwarf,barbarian
13,0.2,0.0,13.0,2.6,0.2,0.0,dwarf barbarian strength,1,26,13,dwarf,barbarian
14,0.2,0.2,20.0,4.0,0.2,0.2,dwarf barbarian strength,1,26,14,dwarf,barbarian
15,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,26,15,dwarf,barbarian
16,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,26,16,dwarf,barbarian
17,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,26,17,dwarf,barbarian
18,0.2,0.0,7.0,1.4,0.2,0.0,dwarf barbarian strength,1,26,18,dwarf,barbarian
19,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,26,19,dwarf,barbarian
0,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,27,0,dwarf,barbarian
1,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,27,1,dwarf,barbarian
2,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,27,2,dwarf,barbarian
3,0.0,0.2,11.0,2.2,0.0,0.2,dwarf barbarian strength,1,27,3,dwarf,barbarian
4,0.0,0.4,23.0,4.6,0.0,0.4,dwarf barbarian strength,1,27,4,dwarf,barbarian
5,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,27,5,dwarf,barbarian
6,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,27,6,dwarf,barbarian
7,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,27,7,dwarf,barbarian
8,0.0,0.2,8.0,1.6,0.0,0.2,dwarf barbarian strength,1,27,8,dwarf,barbarian
9,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,27,9,dwarf,barbarian
10,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,27,10,dwarf,barbarian
11,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,27,11,dwarf,barbarian
12,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,27,12,dwarf,barbarian
13,0.2,0.0,16.0,3.2,0.2,0.0,dwarf barbarian strength,1,27,13,dwarf,barbarian
14,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,27,14,dwarf,barbarian
15,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,27,15,dwarf,barbarian
16,0.2,0.0,10.0,2.0,0.2,0.0,dwarf barbarian strength,1,27,16,dwarf,barbarian
17,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,27,17,dwarf,barbarian
18,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,27,18,dwarf,barbarian
19,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,27,19,dwarf,barbarian
0,0.2,0.0,8.0,1.6,0.2,0.0,dwarf barbarian strength,1,28,0,dwarf,barbarian
1,0.2,0.0,15.0,3.0,0.2,0.0,dwarf barbarian strength,1,28,1,dwarf,barbarian
2,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,28,2,dwarf,barbarian
3,0.2,0.0,16.0,3.2,0.2,0.0,dwarf barbarian strength,1,28,3,dwarf,barbarian
4,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,28,4,dwarf,barbarian
5,0.2,0.0,8.0,1.6,0.2,0.0,dwarf barbarian strength,1,28,5,dwarf,barbarian
6,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,28,6,dwarf,barbarian
7,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,28,7,dwarf,barbarian
8,0.4,0.2,43.0,8.6,0.4,0.2,dwarf barbarian strength,1,28,8,dwarf,barbarian
9,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,28,9,dwarf,barbarian
10,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,28,10,dwarf,barbarian
11,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,28,11,dwarf,barbarian
12,0.2,0.0,13.0,2.6,0.2,0.0,dwarf barbarian strength,1,28,12,dwarf,barbarian
13,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,28,13,dwarf,barbarian
14,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,28,14,dwarf,barbarian
15,0.0,0.2,19.0,3.8,0.0,0.2,dwarf barbarian strength,1,28,15,dwarf,barbarian
16,0.2,0.0,11.0,2.2,0.2,0.0,dwarf barbarian strength,1,28,16,dwarf,barbarian
17,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,28,17,dwarf,barbarian
18,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,28,18,dwarf,barbarian
19,0.0,0.2,6.0,1.2,0.0,0.2,dwarf barbarian strength,1,28,19,dwarf,barbarian
0,0.0,0.2,8.0,1.6,0.0,0.2,dwarf barbarian strength,1,29,0,dwarf,barbarian
1,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,29,1,dwarf,barbarian
2,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,29,2,dwarf,barbarian
3,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,29,3,dwarf,barbarian
4,0.2,0.0,9.0,1.8,0.2,0.0,dwarf barbarian strength,1,29,4,dwarf,barbarian
5,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,29,5,dwarf,barbarian
6,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,29,6,dwarf,barbarian
7,0.2,0.0,13.0,2.6,0.2,0.0,dwarf barbarian strength,1,29,7,dwarf,barbarian
8,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,29,8,dwarf,barbarian
9,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,29,9,dwarf,barbarian
10,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,29,10,dwarf,barbarian
11,0.2,0.0,10.0,2.0,0.2,0.0,dwarf barbarian strength,1,29,11,dwarf,barbarian
12,0.0,0.2,10.0,2.0,0.0,0.2,dwarf barbarian strength,1,29,12,dwarf,barbarian
13,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,29,13,dwarf,barbarian
14,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,29,14,dwarf,barbarian
15,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,29,15,dwarf,barbarian
16,0.2,0.2,13.0,2.6,0.2,0.2,dwarf barbarian strength,1,29,16,dwarf,barbarian
17,0.0,0.2,13.0,2.6,0.0,0.2,dwarf barbarian strength,1,29,17,dwarf,barbarian
18,0.0,0.4,37.0,7.4,0.0,0.4,dwarf barbarian strength,1,29,18,dwarf,barbarian
19,0.0,0.0,0.0,0.0,0.0,0.0,dwarf barbarian strength,1,29,19,dwarf,barbarian
0,0.6,0.4,34.0,6.8,0.0,0.0,elf barbarian strength,1,10,0,elf,barbarian
1,0.6,0.6,27.0,5.4,0.0,0.0,elf barbarian strength,1,10,1,elf,barbarian
2,0.4,0.4,31.0,6.2,0.0,0.0,elf barbarian strength,1,10,2,elf,barbarian
3,0.8,0.4,34.0,6.8,0.0,0.0,elf barbarian strength,1,10,3,elf,barbarian
4,0.6,0.4,35.0,7.0,0.0,0.0,elf barbarian strength,1,10,4,elf,barbarian
5,0.8,0.2,31.0,6.2,0.0,0.0,elf barbarian strength,1,10,5,elf,barbarian
6,0.6,0.0,28.0,5.6,0.0,0.0,elf barbarian strength,1,10,6,elf,barbarian
7,0.6,0.4,35.0,7.0,0.0,0.0,elf barbarian strength,1,10,7,elf,barbarian
8,0.8,0.0,29.0,5.8,0.0,0.0,elf barbarian strength,1,10,8,elf,barbarian
9,0.8,0.2,22.0,4.4,0.0,0.0,elf barbarian strength,1,10,9,elf,barbarian
10,1.0,0.4,31.0,6.2,0.0,0.0,elf barbarian strength,1,10,10,elf,barbarian
11,0.4,0.2,26.0,5.2,0.0,0.0,elf barbarian strength,1,10,11,elf,barbarian
12,0.6,0.6,41.0,8.2,0.0,0.0,elf barbarian strength,1,10,12,elf,barbarian
13,0.6,0.4,28.0,5.6,0.0,0.0,elf barbarian strength,1,10,13,elf,barbarian
14,0.6,0.8,60.0,12.0,0.0,0.0,elf barbarian strength,1,10,14,elf,barbarian
15,0.6,0.6,32.0,6.4,0.0,0.0,elf barbarian strength,1,10,15,elf,barbarian
16,0.8,0.6,46.0,9.2,0.0,0.0,elf barbarian strength,1,10,16,elf,barbarian
17,1.0,0.6,47.0,9.4,0.0,0.0,elf barbarian strength,1,10,17,elf,barbarian
18,0.8,0.4,45.0,9.0,0.0,0.0,elf barbarian strength,1,10,18,elf,barbarian
19,0.8,0.4,38.0,7.6,0.0,0.0,elf barbarian strength,1,10,19,elf,barbarian
0,0.4,0.4,33.0,6.6,0.0,0.0,elf barbarian strength,1,11,0,elf,barbarian
1,0.6,0.4,39.0,7.8,0.0,0.0,elf barbarian strength,1,11,1,elf,barbarian
2,0.4,0.4,28.0,5.6,0.0,0.0,elf barbarian strength,1,11,2,elf,barbarian
3,0.8,0.2,32.0,6.4,0.0,0.0,elf barbarian strength,1,11,3,elf,barbarian
4,0.8,0.8,54.0,10.8,0.0,0.0,elf barbarian strength,1,11,4,elf,barbarian
5,1.0,0.6,53.0,10.6,0.0,0.0,elf barbarian strength,1,11,5,elf,barbarian
6,0.8,0.6,49.0,9.8,0.0,0.0,elf barbarian strength,1,11,6,elf,barbarian
7,0.6,0.2,20.0,4.0,0.0,0.0,elf barbarian strength,1,11,7,elf,barbarian
8,0.8,0.8,57.0,11.4,0.0,0.0,elf barbarian strength,1,11,8,elf,barbarian
9,0.8,0.2,26.0,5.2,0.0,0.0,elf barbarian strength,1,11,9,elf,barbarian
10,0.4,0.6,24.0,4.8,0.0,0.0,elf barbarian strength,1,11,10,elf,barbarian
11,0.6,0.6,35.0,7.0,0.0,0.0,elf barbarian strength,1,11,11,elf,barbarian
12,1.0,0.2,36.0,7.2,0.0,0.0,elf barbarian strength,1,11,12,elf,barbarian
13,0.4,0.4,14.0,2.8,0.0,0.0,elf barbarian strength,1,11,13,elf,barbarian
14,1.0,0.0,28.0,5.6,0.0,0.0,elf barbarian strength,1,11,14,elf,barbarian
15,1.0,0.8,62.0,12.4,0.0,0.0,elf barbarian strength,1,11,15,elf,barbarian
16,0.8,0.4,38.0,7.6,0.0,0.0,elf barbarian strength,1,11,16,elf,barbarian
17,0.8,0.6,43.0,8.6,0.0,0.0,elf barbarian strength,1,11,17,elf,barbarian
18,0.4,0.4,29.0,5.8,0.0,0.0,elf barbarian strength,1,11,18,elf,barbarian
19,0.8,0.6,36.0,7.2,0.0,0.0,elf barbarian strength,1,11,19,elf,barbarian
0,0.6,0.2,27.0,5.4,0.0,0.0,elf barbarian strength,1,12,0,elf,barbarian
1,0.2,0.4,16.0,3.2,0.0,0.0,elf barbarian strength,1,12,1,elf,barbarian
2,0.4,0.6,30.0,6.0,0.0,0.0,elf barbarian strength,1,12,2,elf,barbarian
3,0.6,0.4,32.0,6.4,0.0,0.0,elf barbarian strength,1,12,3,elf,barbarian
4,0.4,0.4,30.0,6.0,0.0,0.0,elf barbarian strength,1,12,4,elf,barbarian
5,0.8,0.6,44.0,8.8,0.0,0.0,elf barbarian strength,1,12,5,elf,barbarian
6,0.8,0.4,32.0,6.4,0.0,0.0,elf barbarian strength,1,12,6,elf,barbarian
7,0.6,0.6,47.0,9.4,0.0,0.0,elf barbarian strength,1,12,7,elf,barbarian
8,1.0,1.0,69.0,13.8,0.0,0.0,elf barbarian strength,1,12,8,elf,barbarian
9,0.2,0.2,15.0,3.0,0.0,0.0,elf barbarian strength,1,12,9,elf,barbarian
10,0.8,0.2,36.0,7.2,0.0,0.0,elf barbarian strength,1,12,10,elf,barbarian
11,0.6,0.6,26.0,5.2,0.0,0.0,elf barbarian strength,1,12,11,elf,barbarian
12,0.8,0.6,34.0,6.8,0.0,0.0,elf barbarian strength,1,12,12,elf,barbarian
13,0.4,0.4,19.0,3.8,0.0,0.0,elf barbarian strength,1,12,13,elf,barbarian
14,0.4,0.4,30.0,6.0,0.0,0.0,elf barbarian strength,1,12,14,elf,barbarian
15,0.8,0.2,33.0,6.6,0.0,0.0,elf barbarian strength,1,12,15,elf,barbarian
16,0.6,0.6,56.0,11.2,0.0,0.0,elf barbarian strength,1,12,16,elf,barbarian
17,1.0,0.6,64.0,12.8,0.0,0.0,elf barbarian strength,1,12,17,elf,barbarian
18,0.6,0.4,27.0,5.4,0.0,0.0,elf barbarian strength,1,12,18,elf,barbarian
19,1.0,0.4,40.0,8.0,0.0,0.0,elf barbarian strength,1,12,19,elf,barbarian
0,0.6,0.2,29.0,5.8,0.0,0.0,elf barbarian strength,1,13,0,elf,barbarian
1,0.6,0.6,40.0,8.0,0.0,0.0,elf barbarian strength,1,13,1,elf,barbarian
2,0.6,0.6,26.0,5.2,0.0,0.0,elf barbarian strength,1,13,2,elf,barbarian
3,0.4,0.6,25.0,5.0,0.0,0.0,elf barbarian strength,1,13,3,elf,barbarian
4,0.6,0.4,30.0,6.0,0.0,0.0,elf barbarian strength,1,13,4,elf,barbarian
5,0.8,0.6,55.0,11.0,0.0,0.0,elf barbarian strength,1,13,5,elf,barbarian
6,0.8,0.4,25.0,5.0,0.0,0.0,elf barbarian strength,1,13,6,elf,barbarian
7,0.2,0.4,21.0,4.2,0.0,0.0,elf barbarian strength,1,13,7,elf,barbarian
8,0.6,0.8,41.0,8.2,0.0,0.0,elf barbarian strength,1,13,8,elf,barbarian
9,0.8,0.2,32.0,6.4,0.0,0.0,elf barbarian strength,1,13,9,elf,barbarian
10,0.4,0.4,20.0,4.0,0.0,0.0,elf barbarian strength,1,13,10,elf,barbarian
11,0.8,0.2,29.0,5.8,0.0,0.0,elf barbarian strength,1,13,11,elf,barbarian
12,0.2,0.6,25.0,5.0,0.0,0.0,elf barbarian strength,1,13,12,elf,barbarian
13,0.8,0.4,38.0,7.6,0.0,0.0,elf barbarian strength,1,13,13,elf,barbarian
14,0.6,0.0,13.0,2.6,0.0,0.0,elf barbarian strength,1,13,14,elf,barbarian
15,0.8,0.4,45.0,9.0,0.0,0.0,elf barbarian strength,1,13,15,elf,barbarian
16,0.6,0.2,31.0,6.2,0.0,0.0,elf barbarian strength,1,13,16,elf,barbarian
17,0.6,0.2,19.0,3.8,0.0,0.0,elf barbarian strength,1,13,17,elf,barbarian
18,0.2,0.4,22.0,4.4,0.0,0.0,elf barbarian strength,1,13,18,elf,barbarian
19,0.8,0.2,41.0,8.2,0.0,0.0,elf barbarian strength,1,13,19,elf,barbarian
0,0.8,0.2,20.0,4.0,0.0,0.0,elf barbarian strength,1,14,0,elf,barbarian
1,0.4,0.6,36.0,7.2,0.0,0.0,elf barbarian strength,1,14,1,elf,barbarian
2,1.0,0.4,35.0,7.0,0.0,0.0,elf barbarian strength,1,14,2,elf,barbarian
3,0.4,0.4,17.0,3.4,0.0,0.0,elf barbarian strength,1,14,3,elf,barbarian
4,0.8,0.0,21.0,4.2,0.0,0.0,elf barbarian strength,1,14,4,elf,barbarian
5,0.6,0.2,30.0,6.0,0.0,0.0,elf barbarian strength,1,14,5,elf,barbarian
6,0.4,0.4,25.0,5.0,0.0,0.0,elf barbarian strength,1,14,6,elf,barbarian
7,0.4,0.4,23.0,4.6,0.0,0.0,elf barbarian strength,1,14,7,elf,barbarian
8,0.4,0.4,22.0,4.4,0.0,0.0,elf barbarian strength,1,14,8,elf,barbarian
9,0.4,0.0,11.0,2.2,0.0,0.0,elf barbarian strength,1,14,9,elf,barbarian
10,0.4,0.6,37.0,7.4,0.0,0.0,elf barbarian strength,1,14,10,elf,barbarian
11,0.6,0.2,30.0,6.0,0.0,0.0,elf barbarian strength,1,14,11,elf,barbarian
12,0.6,0.0,23.0,4.6,0.0,0.0,elf barbarian strength,1,14,12,elf,barbarian
13,1.0,1.0,58.0,11.6,0.0,0.0,elf barbarian strength,1,14,13,elf,barbarian
14,0.6,0.6,37.0,7.4,0.0,0.0,elf barbarian strength,1,14,14,elf,barbarian
15,0.6,0.0,22.0,4.4,0.0,0.0,elf barbarian strength,1,14,15,elf,barbarian
16,0.8,0.4,39.0,7.8,0.0,0.0,elf barbarian strength,1,14,16,elf,barbarian
17,0.4,0.2,21.0,4.2,0.0,0.0,elf barbarian strength,1,14,17,elf,barbarian
18,0.8,0.2,31.0,6.2,0.0,0.0,elf barbarian strength,1,14,18,elf,barbarian
19,1.0,0.6,40.0,8.0,0.0,0.0,elf barbarian strength,1,14,19,elf,barbarian
0,0.4,0.0,9.0,1.8,0.0,0.0,elf barbarian strength,1,15,0,elf,barbarian
1,0.8,0.0,18.0,3.6,0.0,0.0,elf barbarian strength,1,15,1,elf,barbarian
2,0.4,0.0,13.0,2.6,0.0,0.0,elf barbarian strength,1,15,2,elf,barbarian
3,0.6,0.4,21.0,4.2,0.0,0.0,elf barbarian strength,1,15,3,elf,barbarian
4,0.4,0.2,21.0,4.2,0.0,0.0,elf barbarian strength,1,15,4,elf,barbarian
5,0.8,0.2,28.0,5.6,0.0,0.0,elf barbarian strength,1,15,5,elf,barbarian
6,0.2,0.2,10.0,2.0,0.0,0.0,elf barbarian strength,1,15,6,elf,barbarian
7,0.6,0.2,25.0,5.0,0.0,0.0,elf barbarian strength,1,15,7,elf,barbarian
8,0.6,0.2,26.0,5.2,0.0,0.0,elf barbarian strength,1,15,8,elf,barbarian
9,0.6,0.2,34.0,6.8,0.0,0.0,elf barbarian strength,1,15,9,elf,barbarian
10,0.6,0.0,20.0,4.0,0.0,0.0,elf barbarian strength,1,15,10,elf,barbarian
11,0.4,0.4,32.0,6.4,0.0,0.0,elf barbarian strength,1,15,11,elf,barbarian
12,0.4,0.2,16.0,3.2,0.0,0.0,elf barbarian strength,1,15,12,elf,barbarian
13,0.6,0.2,18.0,3.6,0.0,0.0,elf barbarian strength,1,15,13,elf,barbarian
14,1.0,0.0,27.0,5.4,0.0,0.0,elf barbarian strength,1,15,14,elf,barbarian
15,0.2,0.2,9.0,1.8,0.0,0.0,elf barbarian strength,1,15,15,elf,barbarian
16,0.4,0.2,20.0,4.0,0.0,0.0,elf barbarian strength,1,15,16,elf,barbarian
17,0.4,0.2,22.0,4.4,0.0,0.0,elf barbarian strength,1,15,17,elf,barbarian
18,0.0,0.4,10.0,2.0,0.0,0.0,elf barbarian strength,1,15,18,elf,barbarian
19,0.4,0.0,22.0,4.4,0.0,0.0,elf barbarian strength,1,15,19,elf,barbarian
0,0.6,0.0,17.0,3.4,0.0,0.0,elf barbarian strength,1,16,0,elf,barbarian
1,0.4,0.2,22.0,4.4,0.0,0.0,elf barbarian strength,1,16,1,elf,barbarian
2,0.4,0.2,15.0,3.0,0.0,0.0,elf barbarian strength,1,16,2,elf,barbarian
3,0.4,0.4,26.0,5.2,0.0,0.0,elf barbarian strength,1,16,3,elf,barbarian
4,0.8,0.0,20.0,4.0,0.0,0.0,elf barbarian strength,1,16,4,elf,barbarian
5,0.6,0.2,31.0,6.2,0.0,0.0,elf barbarian strength,1,16,5,elf,barbarian
6,0.8,0.2,36.0,7.2,0.0,0.0,elf barbarian strength,1,16,6,elf,barbarian
7,0.4,0.2,22.0,4.4,0.0,0.0,elf barbarian strength,1,16,7,elf,barbarian
8,0.2,0.0,3.0,0.6,0.0,0.0,elf barbarian strength,1,16,8,elf,barbarian
9,0.8,0.2,38.0,7.6,0.0,0.0,elf barbarian strength,1,16,9,elf,barbarian
10,0.4,0.0,15.0,3.0,0.0,0.0,elf barbarian strength,1,16,10,elf,barbarian
11,0.8,0.4,38.0,7.6,0.0,0.0,elf barbarian strength,1,16,11,elf,barbarian
12,0.0,0.2,6.0,1.2,0.0,0.0,elf barbarian strength,1,16,12,elf,barbarian
